price,apartment_type,metro_station,minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,renovation
5.5,Secondary, Бунинская аллея,9,0,20.1,10.0,4.5,2,14,Without renovation
9.78,Secondary, Филатов Луг,12,1,41.0,22.9,10.0,3,5,Designer
4.49,Secondary, Нижегородская,7,0,16.1,10.3,8.0,2,3,Designer
7.1217,New building,Депо,19,1,36.9,14.0,11.2,3,11,Cosmetic
11.3432,New building,Братиславская,13,2,64.45,34.7,12.0,8,16,Cosmetic
13.4064,Secondary,Преображенская площадь,12,0,44.1,30.1,5.0,1,4,Designer
44.9,Secondary,Бульвар Рокоссовского,9,4,120.0,65.1,13.5,4,30,Designer
12.26896,New building,Депо,19,2,69.71,28.0,22.3,3,11,Cosmetic
5.7405,New building,Депо,14,0,21.5,10.2,5.6,3,11,Cosmetic
8.63379,New building,Депо,19,1,46.17,25.5,10.5,5,11,Cosmetic
37.71,Secondary,Аминьевская,5,2,65.1,29.0,16.0,31,42,Designer
9.75,Secondary, Войковская,20,1,33.0,22.0,6.0,3,6,Designer
6.03896,New building,Депо,13,0,23.2,11.0,6.0,11,11,Cosmetic
23.0,Secondary,Парк культуры,9,2,42.0,30.0,6.0,5,5,European-style renovation
37.352,Secondary,ЗИЛ,22,3,86.1,45.7,13.8,13,15,European-style renovation
15.7,Secondary,Динамо,12,0,26.0,18.0,4.0,8,36,European-style renovation
11.554894,New building,Варшавская,6,2,43.01,23.9,10.2,7,15,Cosmetic
13.5,Secondary,Алма-Атинская,10,1,42.0,19.0,10.0,13,19,European-style renovation
16.2,Secondary,Юго-Западная,17,1,45.0,19.0,11.0,14,25,Cosmetic
59.92,Secondary, Панфиловская,6,5,149.8,77.9,19.0,11,11,Without renovation
12.84195,New building,Братиславская,13,3,70.95,38.0,12.5,7,16,Cosmetic
12.5,Secondary,Саларьево,11,1,41.3,13.8,12.7,9,25,Cosmetic
78.0,Secondary,Трубная,7,4,117.8,84.8,13.9,4,6,European-style renovation
3.1,Secondary,Текстильщики,17,0,13.8,9.1,7.8,2,2,European-style renovation
59.99,Secondary, Народное Ополчение,10,4,108.6,57.0,15.6,38,58,Designer
21.0,Secondary,Раменки,12,3,64.8,45.6,8.0,3,16,Cosmetic
65.0,Secondary,Университет,5,2,93.2,66.0,6.0,2,19,Designer
41.99,Secondary, Парк Культуры,5,3,78.2,40.0,20.0,2,7,European-style renovation
25.8,Secondary,Спартак,10,2,72.2,33.7,19.1,20,23,Without renovation
7.85,Secondary,Волжская,15,1,32.9,18.2,8.3,2,3,Without renovation
14.9999,Secondary,Варшавская (Коломенское),15,1,44.3,15.9,17.6,6,8,Without renovation
15.9,Secondary,Юго-Западная,17,1,41.9,18.0,9.0,14,25,European-style renovation
82.0,Secondary, Парк Культуры,8,6,176.0,91.1,21.2,2,6,Cosmetic
14.0,Secondary,Рязанский проспект,14,3,58.8,44.0,6.0,1,9,Cosmetic
7.697,New building,Депо,19,1,43.0,16.4,13.5,6,11,Cosmetic
7.43436,New building,Депо,19,1,38.52,21.6,9.8,9,11,Cosmetic
12.6,Secondary,Люблино,19,2,53.6,30.0,9.0,2,17,Cosmetic
12.20104,New building,Депо,19,2,66.31,35.7,12.1,22,11,Cosmetic
16.0058,New building,Депо,19,4,83.8,44.5,13.6,3,11,Cosmetic
8.23548,New building,Братиславская,13,1,44.04,24.4,10.3,5,16,Cosmetic
12.5,Secondary,Кузьминки,17,1,42.2,25.0,12.0,11,23,Designer
26.5,Secondary,Профсоюзная,13,1,61.6,18.0,20.1,5,22,Without renovation
11.05456,New building,Братиславская,13,2,62.81,33.3,11.7,3,16,Cosmetic
8.45,Secondary, Бунинская аллея,4,0,41.6,21.0,11.0,3,16,Without renovation
8.08248,New building,Депо,13,1,35.7,10.1,16.4,19,11,Cosmetic
20.85,Secondary,Савеловская,5,3,72.0,47.1,7.5,5,8,Cosmetic
13.44375,New building,Депо,14,3,71.7,36.5,20.8,4,11,Cosmetic
25.5,Secondary,Ленинский проспект,19,2,60.0,32.5,9.2,6,8,Designer
3.15,Secondary,Отрадное,5,0,10.6,7.5,7.5,1,9,Cosmetic
18.99,Secondary,Римская,11,3,61.0,45.2,11.2,1,12,European-style renovation
10.99,Secondary,Перерва,15,1,41.2,23.0,10.8,11,24,Cosmetic
12.143587,New building,Каширская,4,2,48.07,26.4,10.6,9,10,Cosmetic
9.06591,New building,Депо,19,2,56.31,31.2,9.0,25,11,Cosmetic
10.5,Secondary,Коммунарка,10,1,37.1,17.0,12.0,11,15,European-style renovation
13.7,Secondary,Шипиловская,15,3,59.0,32.0,6.0,2,9,Cosmetic
10.08894,New building,Братиславская,13,2,55.74,30.3,11.3,2,16,Cosmetic
9.7,Secondary,Физтех,12,1,34.2,15.8,9.4,11,19,European-style renovation
69.0,Secondary,Профсоюзная,12,4,162.2,84.1,20.1,18,27,Designer
23.069508,New building,Каширская,3,4,77.17,41.1,13.0,4,10,European-style renovation
40.5,Secondary,Мичуринский проспект,19,3,75.0,40.1,12.8,17,23,European-style renovation
19.5,Secondary,Крымская,14,3,72.1,46.8,8.0,6,19,Cosmetic
10.799,Secondary,Новогиреево,4,2,38.1,23.3,6.4,12,12,Cosmetic
7.99,Secondary,Силикатная,27,1,35.2,11.3,12.2,13,15,Designer
8.86464,New building,Депо,19,1,46.17,25.5,10.5,5,11,Cosmetic
34.5,Secondary, Аминьевская,6,0,73.0,30.0,22.0,4,37,Without renovation
14.1,Secondary,Беломорская,11,1,38.5,19.8,9.8,16,22,Cosmetic
5.6,Secondary,Беломорская,23,0,12.3,8.4,7.7,4,9,European-style renovation
6.3444,New building,Депо,19,0,31.1,21.0,9.2,12,11,Cosmetic
12.0,Secondary, Саларьево,8,3,63.0,45.0,7.0,1,9,European-style renovation
12.13473,New building,Депо,19,2,66.31,33.3,14.2,13,11,Cosmetic
5.5,Secondary,Домодедовская,16,0,16.8,13.0,2.0,1,9,European-style renovation
9.737184,Secondary, Депо,18,1,34.2,10.1,16.0,13,16,Cosmetic
7.7,Secondary,Царицыно,27,0,25.0,12.0,8.0,15,15,European-style renovation
7.69626,New building,Депо,13,1,33.8,9.8,16.8,12,11,Cosmetic
41.5,Secondary, Красные ворота,10,3,94.1,7.0,14.4,4,5,Designer
25.0,Secondary,Лефортово,6,2,51.1,24.0,17.0,11,17,European-style renovation
13.6,Secondary,Войковская,7,2,43.1,30.0,6.0,5,5,Without renovation
51.5,Secondary,Раменки,9,3,100.4,53.6,20.5,7,28,Without renovation
15.2,Secondary,Беговая,13,1,39.3,11.2,19.2,5,6,Designer
15.9,Secondary,Фили,14,0,33.6,6.0,20.0,23,25,Designer
34.2,Secondary,Аминьевская,11,4,96.0,60.0,10.5,31,37,Without renovation
19.9,Secondary,Волгоградский проспект,5,2,61.0,34.0,12.1,4,24,European-style renovation
22.9211,Secondary, Воронцовская,8,1,48.5,26.7,10.7,28,34,European-style renovation
30.0,Secondary,Павелецкая,18,3,64.1,43.4,7.7,2,46,Without renovation
22.0,Secondary,Октябрьская,7,3,61.0,38.0,4.0,6,10,Without renovation
8.52,Secondary,Аэропорт,3,0,18.4,13.4,5.0,3,4,Designer
9.284216,Secondary, Пятницкое шоссе,4,1,34.0,14.0,10.5,3,32,Cosmetic
26.2,Secondary, Зябликово,5,0,80.2,42.7,13.3,7,30,Without renovation
13.8,Secondary, Бескудниково,12,1,45.0,25.0,15.0,29,31,European-style renovation
5.736,New building,Депо,19,0,28.68,18.6,9.0,7,11,Cosmetic
8.75,Secondary,Коммунарка,14,1,28.3,12.0,10.0,21,25,Cosmetic
4.4,Secondary,Беломорская,18,0,15.6,15.6,7.9,1,9,Cosmetic
8.04204,New building,Братиславская,5,1,35.6,10.1,17.0,4,16,Cosmetic
10.73452,New building,Депо,19,2,62.41,33.7,11.8,14,11,Cosmetic
22.99,Secondary,Улица 1905 года,6,2,60.0,37.0,9.0,8,8,European-style renovation
17.8,Secondary,Ломоносовский проспект,6,2,48.2,30.3,7.2,5,8,European-style renovation
15.3,New building,Аннино,7,2,85.0,45.1,13.7,2,22,Cosmetic
9.09024,New building,Депо,19,1,44.56,24.7,10.3,22,11,Cosmetic
18.5,Secondary,Белокаменная,20,3,58.0,42.0,6.0,5,5,European-style renovation
14.5,Secondary,Калитники,7,2,51.0,28.0,11.0,4,16,Cosmetic
6.30776,Secondary,Селигерская,27,0,20.0,14.0,3.0,1,3,European-style renovation
8.69232,New building,Братиславская,13,2,55.72,30.9,9.0,18,16,Cosmetic
3.85,Secondary,Люблино,8,0,11.0,7.7,7.5,1,12,European-style renovation
16.5,Secondary,Пражская,19,3,72.0,48.8,6.9,9,16,Without renovation
7.6,Secondary,Прокшино,18,0,24.6,12.0,5.0,2,16,Cosmetic
30.329603,Secondary, Зорге,5,3,73.6,41.2,13.4,14,26,European-style renovation
67.294999,Secondary,Тимирязевская,5,4,157.5,81.8,16.1,6,16,Without renovation
24.99,Secondary,Молодежная,4,2,69.0,32.0,12.0,15,25,European-style renovation
22.0,Secondary,Автозаводская,21,1,43.0,15.0,18.0,10,29,Designer
17.5,Secondary,Павшино,17,2,60.5,25.0,25.3,5,25,European-style renovation
17.15,Secondary,Пятницкое шоссе,8,3,79.0,46.0,10.2,2,17,Without renovation
36.7,Secondary,Чкаловская,9,1,59.0,27.0,14.0,3,10,Cosmetic
25.0,Secondary,Киевская,10,3,61.0,33.0,11.7,1,6,European-style renovation
17.33732,Secondary, Аэропорт Внуково,17,4,86.6,43.4,22.5,6,9,Cosmetic
18.39,Secondary,Профсоюзная,4,3,54.4,36.4,5.2,4,5,European-style renovation
52.0,Secondary,Киевская,14,3,100.0,62.5,9.0,5,10,Without renovation
18.49,Secondary,Окская,15,2,50.5,19.9,20.5,19,30,European-style renovation
25.0,Secondary,Алтуфьево,16,4,116.0,60.0,11.5,2,24,Cosmetic
28.5,Secondary,Автозаводская,9,4,80.3,54.2,8.5,5,8,European-style renovation
15.5,Secondary,Говорово,15,1,53.0,24.5,16.9,7,10,Without renovation
12.319423,New building,Каширская,4,2,42.89,23.8,10.2,5,10,Cosmetic
13.284,New building,Депо,19,3,81.0,52.4,9.3,10,11,Cosmetic
22.5,Secondary,Алма-Атинская,17,4,98.8,63.4,10.1,2,22,European-style renovation
7.5,Secondary,Ботанический сад,19,1,32.0,13.0,10.0,2,18,Without renovation
17.6,Secondary, Народное Ополчение,19,0,38.0,21.3,9.8,11,28,Without renovation
12.5715,New building,Аннино,18,2,86.7,41.5,11.6,10,22,Cosmetic
8.6892,New building,Депо,19,1,44.56,24.7,10.3,19,11,Cosmetic
12.8,Secondary,Некрасовка,9,1,45.2,15.0,20.0,18,25,Designer
17.2,Secondary,Тульская,15,1,46.4,23.2,12.6,8,10,European-style renovation
10.99,Secondary,Братиславская,22,1,38.0,20.0,8.0,12,17,Cosmetic
11.8,Secondary,Яхромская,13,1,37.5,18.9,8.2,5,17,Cosmetic
10.9,Secondary,Беляево,12,1,35.6,18.3,11.4,14,15,European-style renovation
63.0,Secondary,Аминьевская,13,4,142.0,85.7,19.4,16,26,Without renovation
29.8,Secondary,Перово,18,5,127.0,91.0,9.0,1,5,Cosmetic
70.0,Secondary,Тульская,27,4,184.5,132.0,21.0,8,8,Designer
9.43707,New building,Каширская,4,1,31.14,17.9,9.2,18,10,Cosmetic
11.10032,New building,Братиславская,13,2,63.07,34.0,11.9,2,16,Cosmetic
26.5,Secondary,Аминьевская,5,0,70.0,31.0,15.0,20,42,Without renovation
30.0,Secondary,Аэропорт,11,4,71.8,50.0,8.0,6,7,Without renovation
6.94,Secondary, Бауманская,15,0,17.3,10.9,8.1,1,4,Designer
18.5,Secondary,Озёрная,21,1,45.1,27.3,12.0,13,27,Designer
5.48826,New building,Депо,19,0,28.29,18.5,9.0,15,11,Cosmetic
10.85,Secondary,Крымская,9,1,35.0,20.0,9.7,1,12,Cosmetic
30.5877,Secondary, Красный Балтиец,4,2,68.2,26.8,25.0,11,20,European-style renovation
12.0,Secondary,Савеловская,15,0,27.1,13.2,6.5,8,12,Designer
12.6,Secondary,Царицыно,29,1,45.6,19.0,11.0,7,17,Designer
12.0,Secondary,Юго-Восточная,20,3,57.0,43.0,6.0,9,9,Cosmetic
19.0,Secondary,Новодачная,18,3,78.0,41.6,10.0,15,15,Cosmetic
9.0,Secondary,Перерва,15,0,25.0,14.8,6.0,21,25,European-style renovation
12.2,Secondary,Угрешская,8,0,24.6,10.0,5.0,16,30,European-style renovation
20.15298,New building,Курьяново,16,3,92.7,55.6,13.8,3,25,European-style renovation
13.9,Secondary,Улица Академика Янгеля,9,3,62.7,44.7,6.1,1,12,Cosmetic
4.25,Secondary,Отрадное,19,0,17.5,10.0,2.0,1,9,Without renovation
40.0,Secondary,Авиамоторная,18,3,70.0,50.0,13.0,8,17,European-style renovation
17.0,Secondary,Коптево,18,3,61.9,38.8,8.7,6,12,Cosmetic
10.81332,New building,Братиславская,3,2,58.8,31.9,11.5,18,16,Cosmetic
3.8,Secondary,Планерная,15,0,12.0,8.2,7.6,1,9,European-style renovation
14.79,Secondary,Минская,15,1,40.6,20.0,8.5,2,9,Cosmetic
65.0,Secondary,Ломоносовский проспект,10,4,127.0,81.0,38.0,3,17,Designer
14.2968,New building,Аннино,7,2,85.1,40.8,11.5,8,22,Cosmetic
6.437856,Secondary, Преображенская площадь,10,0,20.2,12.3,8.3,2,4,European-style renovation
34.0,Secondary, Ростокино,12,0,126.4,66.0,17.1,22,59,Without renovation
30.0,Secondary,Дмитровская,3,2,66.0,27.0,28.0,28,58,Without renovation
13.9,Secondary,Бабушкинская,25,2,52.7,30.5,8.8,11,12,Cosmetic
32.9,Secondary,Кожуховская,11,4,119.0,86.0,15.0,5,6,Without renovation
11.10898,New building,Депо,19,2,62.41,32.7,10.7,12,11,Cosmetic
7.8,New building,Курьяново,7,1,41.39,14.0,15.0,9,25,Cosmetic
69.0,Secondary,Международная,5,2,67.5,20.0,24.0,46,68,Designer
10.431,New building,Братиславская,5,2,47.5,22.8,15.3,22,16,Cosmetic
44.917,Secondary,ЗИЛ,12,3,97.5,51.4,14.7,20,22,Without renovation
18.5,Secondary,Угрешская,9,1,40.6,13.3,15.0,10,30,Designer
9.0,Secondary,Селигерская,17,0,21.4,13.0,8.4,3,22,Cosmetic
82.5,Secondary,Мичуринский проспект,15,5,217.2,137.0,21.0,3,19,Designer
11.7,Secondary,Жулебино,3,1,42.0,18.0,9.8,2,19,European-style renovation
7.59,Secondary,Рижская,9,0,26.2,15.4,8.8,4,4,Cosmetic
5.559,New building,Депо,19,0,27.25,15.9,8.9,13,11,Cosmetic
20.85,Secondary,Профсоюзная,4,2,55.0,30.6,11.3,16,17,European-style renovation
45.0,Secondary, Павелецкая,17,3,81.6,33.7,28.8,13,28,Without renovation
65.0,Secondary,Савёловская,11,3,104.0,54.7,15.2,7,20,Designer
47.7,Secondary,Профсоюзная,13,3,122.0,57.3,25.7,6,20,Without renovation
65.0433,Secondary, Красные ворота,7,3,92.26,45.4,10.0,14,19,Without renovation
6.7,Secondary,Сокол,9,0,19.2,11.8,8.2,1,8,Cosmetic
11.8,Secondary,Бульвар Рокоссовского,6,0,23.0,12.0,4.0,8,31,European-style renovation
26.0,Secondary,Шелепиха,6,3,65.5,35.2,12.1,6,41,European-style renovation
9.381467,New building,Каширская,4,1,31.53,18.1,9.2,10,10,Cosmetic
5.1775,New building,Депо,19,0,27.25,17.6,8.9,3,11,Cosmetic
6.8442,New building,Депо,19,1,37.4,13.7,11.0,4,11,Cosmetic
32.5,Secondary,Автозаводская,21,2,68.7,33.9,14.5,4,32,Without renovation
20.5,Secondary,Молодежная,14,3,73.8,45.0,10.1,11,17,European-style renovation
10.49,Secondary,Улица 1905 года,6,0,18.9,11.7,8.2,5,5,Designer
22.0,Secondary,Улица 1905 года,13,2,64.7,34.8,12.0,2,6,European-style renovation
10.601441,Secondary, Прокшино,6,1,34.0,12.0,10.5,16,17,Cosmetic
9.7,Secondary,Внуково,37,1,35.0,20.0,9.0,15,17,Designer
13.7,Secondary,Домодедовская,6,3,57.0,31.0,5.7,5,9,Cosmetic
37.081,Secondary,ЗИЛ,18,2,69.1,37.1,12.4,9,16,European-style renovation
6.5682,New building,Депо,19,1,36.9,14.0,11.2,2,11,Cosmetic
18.175,Secondary,Аэропорт,3,0,40.3,35.1,5.0,4,4,Designer
23.0,Secondary,Планерная,9,3,84.3,50.3,10.5,7,17,Cosmetic
14.3,Secondary,Прокшино,15,2,56.1,27.4,11.6,2,17,Without renovation
25.0,Secondary,Университет,10,2,58.2,33.4,9.3,1,8,European-style renovation
15.645945,New building,Каширская,4,3,72.05,38.6,12.6,14,10,Cosmetic
40.0,Secondary, Кутузовская,6,3,76.0,56.0,15.0,9,41,Without renovation
15.5,Secondary,Аминьевская,11,1,46.8,25.8,12.3,25,25,Cosmetic
7.43436,New building,Депо,19,1,38.52,21.6,9.8,3,11,Cosmetic
20.2,Secondary,Покровское,35,3,110.0,52.8,18.8,2,17,Without renovation
74.7,Secondary, Динамо,5,4,165.0,140.0,20.3,8,15,Without renovation
13.9,Secondary,Беломорская,11,1,36.0,17.0,10.0,17,19,European-style renovation
6.4,Secondary, Коммунарка,19,0,24.1,14.8,5.3,4,15,European-style renovation
15.75,Secondary,Коммунарка,23,2,76.8,37.0,23.0,12,12,Cosmetic
19.49,Secondary,Щербинка,11,3,86.1,56.7,11.8,14,16,Designer
5.7,Secondary,Коньково,7,0,16.5,7.5,8.0,1,9,Cosmetic
23.0,Secondary, Ломоносовский проспект,6,1,44.1,24.4,10.3,5,14,Without renovation
6.6,Secondary,Окружная,8,0,18.4,18.4,8.2,5,5,Designer
18.1,Secondary,Авиамоторная,14,1,36.0,16.0,9.0,24,27,Designer
2.8,Secondary,Гражданская,7,0,12.2,9.0,7.6,1,5,Without renovation
6.03504,New building,Кантемировская,20,0,19.8,9.8,5.0,8,14,Cosmetic
7.895,Secondary, Солнцево,7,0,22.5,5.0,8.5,15,23,Without renovation
53.5,Secondary,Раменки,8,4,157.0,92.4,12.6,13,18,European-style renovation
11.28595,New building,Депо,19,2,63.05,34.0,11.9,7,11,Cosmetic
24.5,Secondary,Тульская,9,3,80.0,60.0,11.0,1,5,European-style renovation
8.46531,New building,Братиславская,13,1,44.79,17.5,11.7,5,16,Cosmetic
5.7,Secondary,Нагатинский Затон,1,0,12.0,8.2,7.6,1,12,Cosmetic
11.05456,New building,Братиславская,13,2,62.81,33.9,11.8,7,16,Cosmetic
16.8,Secondary,Дубровка,7,1,43.6,17.5,14.4,3,16,Without renovation
15.0,Secondary,Нагорная,15,2,44.9,24.0,5.2,2,5,Cosmetic
10.75,Secondary,Щелковская,22,1,33.9,18.0,9.0,4,22,Cosmetic
11.80457,New building,Депо,13,3,58.7,34.3,12.4,5,11,Cosmetic
8.5,Secondary,Красный Балтиец,14,0,27.0,17.0,8.9,5,7,Designer
10.4567,New building,Братиславская,13,2,61.51,28.2,16.4,8,16,Cosmetic
5.2,Secondary,Щелковская,12,0,18.5,15.5,2.0,1,9,European-style renovation
25.78,Secondary, Воробьёвы горы,8,2,46.0,26.0,15.0,11,41,European-style renovation
12.5,Secondary,Спартак,7,1,36.6,16.0,14.0,3,23,Without renovation
62.0,Secondary,Минская,57,5,136.0,69.0,20.0,2,14,Without renovation
9.5542,New building,Депо,19,2,61.64,28.5,16.7,19,11,Cosmetic
5.35,Secondary, Семёновская,5,0,13.3,6.3,2.0,4,4,Designer
69.99,Secondary, Цветной бульвар,6,3,160.0,110.0,25.0,3,10,Designer
7.70232,Secondary, Яхромская,7,6,20.1,9.8,5.1,28,33,Cosmetic
6.556,New building,Братиславская,13,0,32.78,22.2,9.4,3,16,Cosmetic
12.25,Secondary,Физтех,5,1,37.9,18.0,8.4,20,22,Cosmetic
59.599999,Secondary,Профсоюзная,13,5,202.1,108.0,38.0,3,20,European-style renovation
4.09,Secondary, Нижегородская,7,0,14.7,9.6,7.9,2,3,European-style renovation
7.79,Secondary,Бутово,9,1,42.0,13.0,8.0,9,16,Cosmetic
13.7,Secondary,Мичуринский проспект,12,1,45.0,30.0,9.0,1,22,European-style renovation
10.5,Secondary, Балтийская,28,0,22.2,13.4,8.5,3,7,Cosmetic
11.95,Secondary,Народное Ополчение,15,1,40.1,20.0,9.0,12,16,European-style renovation
11.99,Secondary,Рижская,20,2,38.0,12.0,16.0,5,21,Cosmetic
6.0342,New building,Депо,19,1,33.9,16.2,8.8,2,11,Cosmetic
